student_id,internship_id,cf_score
STU_0001,INT_0053,0.28802410634775266
STU_0001,INT_0054,0.2840463745082412
STU_0001,INT_0055,0.20260949841522408
STU_0001,INT_0056,0.2678539129923851
STU_0001,INT_0057,0.23781714196577558
STU_0001,INT_0058,0.3485064527979318
STU_0001,INT_0059,0.4114255592197641
STU_0001,INT_0060,0.2312769548985213
STU_0001,INT_0061,0.2553073644603875
STU_0001,INT_0062,0.2613302606090965
STU_0001,INT_0063,0.33245079584078685
STU_0001,INT_0064,0.3312561039167597
STU_0001,INT_0065,0.31493643020133066
STU_0001,INT_0066,0.30458410348334125
STU_0001,INT_0067,0.38774195063883843
STU_0001,INT_0068,0.2678539129923851
STU_0001,INT_0069,0.41457357309911624
STU_0001,INT_0070,0.2629719980859814
STU_0001,INT_0071,0.29365434629264925
STU_0001,INT_0072,0.2983590106400685
STU_0001,INT_0073,0.2004782007359756
STU_0001,INT_0074,0.2574640537949209
STU_0001,INT_0075,0.3311563497133119
STU_0001,INT_0076,0.26214038823348257
STU_0001,INT_0077,0.41662734045648486
STU_0001,INT_0078,0.3409109558502015
STU_0001,INT_0079,0.3028396316686049
STU_0001,INT_0080,0.3526389075963929
STU_0001,INT_0081,0.31544187049356986
STU_0001,INT_0082,0.20862213474966224
STU_0001,INT_0083,0.43545233998900246
STU_0001,INT_0084,0.2958220875497679
STU_0001,INT_0085,0.2127766023766848
STU_0001,INT_0086,0.3471217076416933
STU_0001,INT_0087,0.3007442604873611
STU_0001,INT_0088,0.2678539129923851
STU_0001,INT_0089,0.31393526860779436
STU_0001,INT_0090,0.2012191709069678
STU_0001,INT_0091,0.2404339327900013
STU_0001,INT_0092,0.2808390481387003
STU_0001,INT_0093,0.2768384731089556
STU_0001,INT_0094,0.44348421540897154
STU_0001,INT_0095,0.23805671350960003
STU_0001,INT_0096,0.2940137141610362
STU_0001,INT_0097,0.23725491786217995
STU_0001,INT_0098,0.31448090394509143
STU_0001,INT_0099,0.3852241093784738
STU_0001,INT_0100,0.2769425928119314
STU_0001,INT_0101,0.28998771977529947
STU_0001,INT_0102,0.24942211576333378
STU_0001,INT_0103,0.17873423787556408
STU_0001,INT_0104,0.35939928362700163
STU_0001,INT_0105,0.7056764943217666
STU_0001,INT_0106,0.2387733809269119
STU_0001,INT_0107,0.27013327820593636
STU_0001,INT_0108,0.1942269109382906
STU_0001,INT_0109,0.23476319704951276
STU_0001,INT_0110,0.24302729145419785
STU_0001,INT_0111,0.34483954927351124
STU_0001,INT_0112,0.2580881395132974
STU_0001,INT_0113,0.24060967399022007
STU_0001,INT_0114,0.5982811167793851
STU_0001,INT_0115,0.2475236121882436
STU_0001,INT_0116,0.2523244375616776
STU_0001,INT_0117,0.22197620769912083
STU_0001,INT_0118,0.22301278398712138
STU_0001,INT_0119,0.2235610891449487
STU_0001,INT_0120,0.22399696372813488
STU_0001,INT_0121,0.29784848133221387
STU_0001,INT_0122,0.23981976326521964
STU_0001,INT_0123,0.24393918290237648
STU_0001,INT_0124,0.28841560967451785
STU_0001,INT_0125,0.27931402923995885
STU_0001,INT_0126,0.20215340231586776
STU_0001,INT_0127,0.7211490856909396
STU_0001,INT_0128,0.24540979233608284
STU_0001,INT_0129,0.20954726449766367
STU_0001,INT_0130,0.14980472742694179
STU_0001,INT_0131,0.8059087328288856
STU_0001,INT_0132,0.19791271425942913
STU_0001,INT_0133,0.18677009692102792
STU_0001,INT_0134,0.2838505173183554
STU_0001,INT_0135,0.28434929361191935
STU_0001,INT_0136,0.26522089763318196
STU_0001,INT_0137,0.14411404190102872
STU_0001,INT_0138,0.5138875832915413
STU_0001,INT_0139,0.3787338073274311
STU_0001,INT_0140,0.2837155383681491
STU_0001,INT_0141,0.2654953326603768
STU_0001,INT_0142,0.2894099410651364
STU_0001,INT_0143,0.22463447835358058
STU_0001,INT_0144,0.2356580617964047
STU_0001,INT_0145,0.4314293531086061
STU_0001,INT_0146,0.29893234140812286
STU_0001,INT_0147,0.37809603680021525
STU_0001,INT_0148,0.4492016096928373
STU_0001,INT_0149,0.2883757272517256
STU_0001,INT_0150,0.2656147329307821
STU_0001,INT_0151,0.28319648383791957
STU_0001,INT_0152,0.25059769683763666
STU_0001,INT_0153,0.3001545889402906
STU_0001,INT_0154,0.26298088506640005
STU_0001,INT_0155,0.28195142675209134
STU_0001,INT_0156,0.14222329188575905
STU_0001,INT_0157,0.16957498061161558
STU_0001,INT_0158,0.15534990245763208
STU_0001,INT_0159,0.3160316053565422
STU_0001,INT_0160,0.38985120383157446
STU_0001,INT_0161,0.740624001851188
STU_0001,INT_0162,0.35579858743067067
STU_0001,INT_0163,0.34716929481829834
STU_0001,INT_0164,0.3306143233824233
STU_0001,INT_0165,0.24644459314066755
STU_0001,INT_0166,0.23382368931545422
STU_0001,INT_0167,0.41747242835183096
STU_0001,INT_0168,0.26909333619958264
STU_0001,INT_0169,0.3509615321705354
STU_0001,INT_0170,0.4095338067027142
STU_0001,INT_0171,0.22243215078504755
STU_0001,INT_0172,0.34095986738442136
STU_0001,INT_0173,0.3251779356238522
STU_0001,INT_0174,0.25679127419073733
STU_0001,INT_0175,0.20563687967247612
STU_0001,INT_0176,0.13365325240491735
STU_0001,INT_0177,0.35101533485817726
STU_0001,INT_0178,0.2678539129923851
STU_0001,INT_0179,0.24469770476900862
STU_0001,INT_0180,0.3242116136053379
STU_0001,INT_0181,0.08999684306913114
STU_0001,INT_0182,0.2947994011877472
STU_0001,INT_0183,0.30729722153782424
STU_0001,INT_0184,0.32821070400909114
STU_0001,INT_0185,0.3222256997895084
STU_0001,INT_0186,0.37746369033526234
STU_0001,INT_0187,0.3024403484003934
STU_0001,INT_0188,0.2286557662572759
STU_0001,INT_0189,0.2744220639234391
STU_0001,INT_0190,0.33017739089604287
STU_0001,INT_0191,0.28384905181904263
STU_0001,INT_0192,0.3445113196380475
STU_0001,INT_0193,0.37974976373671204
STU_0001,INT_0194,0.33287689603161674
STU_0001,INT_0195,0.27944879186083366
STU_0001,INT_0196,0.25519203454507167
STU_0001,INT_0197,0.2964621875745413
STU_0001,INT_0198,0.2555553227230515
STU_0001,INT_0199,0.2660564553310955
STU_0001,INT_0200,0.2883810339157538
STU_0002,INT_0001,0.21898839360423283
STU_0002,INT_0002,0.25226212020431116
STU_0002,INT_0003,0.27561255853080263
STU_0002,INT_0004,0.23916566778796317
STU_0002,INT_0005,0.16239109506582977
STU_0002,INT_0006,0.25978077539059474
STU_0002,INT_0007,0.31871322902615373
STU_0002,INT_0008,0.2744255825727792
STU_0002,INT_0009,0.195905315247554
STU_0002,INT_0010,0.25460514494044106
STU_0002,INT_0011,0.20242702198594043
STU_0002,INT_0012,0.20630852948353515
STU_0002,INT_0013,0.19382677026724082
STU_0002,INT_0014,0.31203737444825996
STU_0002,INT_0015,0.2749287909794763
STU_0002,INT_0016,0.2834555052353598
STU_0002,INT_0017,0.297374197740036
STU_0002,INT_0018,0.23652117889481755
STU_0002,INT_0019,0.2776065523790718
STU_0002,INT_0020,0.21806377565977175
STU_0002,INT_0021,0.32260768462568756
STU_0002,INT_0022,0.27534741131985335
STU_0002,INT_0023,0.2892354529921428
STU_0002,INT_0024,0.2767278450588967
STU_0002,INT_0025,0.447635153174463
STU_0002,INT_0026,0.2646621653026452
STU_0002,INT_0027,0.1892859067962065
STU_0002,INT_0028,0.26985413587227425
STU_0002,INT_0029,0.36066552779650407
STU_0002,INT_0030,0.26920181686774464
STU_0002,INT_0031,0.3693580202316256
STU_0002,INT_0032,0.19312647528689597
STU_0002,INT_0033,0.23841699418223947
STU_0002,INT_0034,0.31034970491201813
STU_0002,INT_0035,0.28773694235099795
STU_0002,INT_0036,0.27784684480082106
STU_0002,INT_0037,0.18597787252744546
STU_0002,INT_0038,0.3600888782199249
STU_0002,INT_0039,0.34943790885979836
STU_0002,INT_0040,0.35191046869765225
STU_0002,INT_0041,0.2381934679432222
STU_0002,INT_0042,0.26170875383710196
STU_0002,INT_0043,0.2758608313943542
STU_0002,INT_0044,0.3576907040141564
STU_0002,INT_0045,0.3390858802541804
STU_0002,INT_0046,0.2800665163096909
STU_0002,INT_0047,0.30212951480897743
STU_0002,INT_0048,0.22467402968696915
STU_0002,INT_0049,0.32032692448367256
STU_0002,INT_0050,0.3285915491590361
STU_0002,INT_0051,0.2439797604810084
STU_0002,INT_0052,0.33076557451941857
STU_0002,INT_0053,0.3867878327604159
STU_0002,INT_0054,0.26628094021244003
STU_0002,INT_0055,0.23376099074359505
STU_0002,INT_0056,0.2678539129923851
STU_0002,INT_0057,0.33912875039609375
STU_0002,INT_0058,0.20562139365813575
STU_0002,INT_0059,0.29382576354440054
STU_0002,INT_0060,0.282567991728495
STU_0002,INT_0061,0.2715950174775105
STU_0002,INT_0062,0.2704732941624933
STU_0002,INT_0063,0.17357478331926524
STU_0002,INT_0064,0.24399957835830394
STU_0002,INT_0065,0.23278331671150207
STU_0002,INT_0066,0.26148592605162757
STU_0002,INT_0067,0.2755094116502779
STU_0002,INT_0068,0.2678539129923851
STU_0002,INT_0069,0.2038785179317599
STU_0002,INT_0070,0.2708350713328559
STU_0002,INT_0071,0.2719381721879962
STU_0002,INT_0072,0.43935822410882974
STU_0002,INT_0073,0.28708745706284877
STU_0002,INT_0074,0.31135052882074427
STU_0002,INT_0075,0.27730379618193296
STU_0002,INT_0076,0.2646549875218076
STU_0002,INT_0077,0.6225790162405711
STU_0002,INT_0078,0.19230263515296342
STU_0002,INT_0079,0.18571873636993305
STU_0002,INT_0080,0.29882914704067176
STU_0002,INT_0081,0.6306707040825377
STU_0002,INT_0082,0.2385501870963796
STU_0002,INT_0083,0.24768612564128983
STU_0002,INT_0084,0.36665616185503097
STU_0002,INT_0085,0.19467751965948205
STU_0002,INT_0086,0.4134238618470658
STU_0002,INT_0087,0.6557542272545326
STU_0002,INT_0088,0.2678539129923851
STU_0002,INT_0089,0.24646787360634842
STU_0002,INT_0090,0.3369837817583594
STU_0002,INT_0091,0.299223446819771
STU_0002,INT_0092,0.2593190659408104
STU_0002,INT_0093,0.2551297541219813
STU_0002,INT_0094,0.40183222923767103
STU_0002,INT_0095,0.2728691322752979
STU_0002,INT_0096,0.17333829842565857
STU_0002,INT_0097,0.2417573353899464
STU_0002,INT_0098,0.3909983191316469
STU_0002,INT_0099,0.20831848223678706
STU_0002,INT_0100,0.23077298406283875
STU_0002,INT_0101,0.2524173351805818
STU_0002,INT_0102,0.2848130126820485
STU_0002,INT_0103,0.2599518602338611
STU_0002,INT_0104,0.34035231964771373
STU_0002,INT_0105,0.19531339070964082
STU_0002,INT_0106,0.2528149379392303
STU_0002,INT_0107,0.2193792901536048
STU_0002,INT_0108,0.24162468857546018
STU_0002,INT_0109,0.26104312695121146
STU_0002,INT_0110,0.45981272169271603
STU_0002,INT_0111,0.3198715301355623
STU_0002,INT_0112,0.2624046618828478
STU_0002,INT_0113,0.6172036861167349
STU_0002,INT_0114,0.23818558247527272
STU_0002,INT_0115,0.26202884210284605
STU_0002,INT_0116,0.19600133908911466
STU_0002,INT_0117,0.24431293403314572
STU_0002,INT_0118,0.3161460330202559
STU_0002,INT_0119,0.5228042562299998
STU_0002,INT_0120,0.3546425287594545
STU_0002,INT_0121,0.22693244459193768
STU_0002,INT_0122,0.326758353298596
STU_0002,INT_0123,0.26970925589790795
STU_0002,INT_0124,0.255632441491569
STU_0002,INT_0125,0.2284051619175449
STU_0002,INT_0126,0.2546065273376326
STU_0002,INT_0127,0.2593345104040901
STU_0002,INT_0128,0.22780121263459538
STU_0002,INT_0129,0.21663181266968928
STU_0002,INT_0130,0.30637095474175113
STU_0002,INT_0131,0.22885335935813886
STU_0002,INT_0132,0.2794396057787326
STU_0002,INT_0133,0.19322323253765367
STU_0002,INT_0134,0.2521560937693311
STU_0002,INT_0135,0.29350875665254905
STU_0002,INT_0136,0.30359605091966135
STU_0002,INT_0137,0.23979819628613402
STU_0002,INT_0138,0.31329503403672937
STU_0002,INT_0139,0.22831719766266395
STU_0002,INT_0140,0.28499372549964797
STU_0002,INT_0141,0.21738885452711443
STU_0002,INT_0142,0.22930529243694509
STU_0002,INT_0143,0.258940830593197
STU_0002,INT_0144,0.18801015468876836
STU_0002,INT_0145,0.35823160121146114
STU_0002,INT_0146,0.27367356905323015
STU_0002,INT_0147,0.20676696299493671
STU_0002,INT_0148,0.35780761682701984
STU_0002,INT_0149,0.2588939174671309
STU_0002,INT_0150,0.3168716490850367
STU_0002,INT_0151,0.2514322399971533
STU_0002,INT_0152,0.3467630863733162
STU_0002,INT_0153,0.2176075212706607
STU_0002,INT_0154,0.33562255845967776
STU_0002,INT_0155,0.20530054560156882
STU_0002,INT_0156,0.22787446385677168
STU_0002,INT_0157,0.24630487605046886
STU_0002,INT_0158,0.13193542867039434
STU_0002,INT_0159,0.2563701601271822
STU_0002,INT_0160,0.25292345875692906
STU_0002,INT_0161,0.22020631191160797
STU_0002,INT_0162,0.2426742578141637
STU_0002,INT_0163,0.23324583409857635
STU_0002,INT_0164,0.2797094475999918
STU_0002,INT_0165,0.34252169656563153
STU_0002,INT_0166,0.27303992164435537
STU_0002,INT_0167,0.19895552188744198
STU_0002,INT_0168,0.29657871785383066
STU_0002,INT_0169,0.22677722565842312
STU_0002,INT_0170,0.30255869109737477
STU_0002,INT_0171,0.28548802615039615
STU_0002,INT_0172,0.17701533777070871
STU_0002,INT_0173,0.4378203547201646
STU_0002,INT_0174,0.32078267762189355
STU_0002,INT_0175,0.4157978915889088
STU_0002,INT_0176,0.34320053800788164
STU_0002,INT_0177,0.308408924781595
STU_0002,INT_0178,0.2678539129923851
STU_0002,INT_0179,0.19653860089838512
STU_0002,INT_0180,0.28891984432645834
STU_0002,INT_0181,0.5055824575442607
STU_0002,INT_0182,0.2840285405292053
STU_0002,INT_0183,0.3468118871047078
STU_0002,INT_0184,0.2073512843482964
STU_0002,INT_0185,0.22495803316495386
STU_0002,INT_0186,0.18394532654986462
STU_0002,INT_0187,0.38180850139238
STU_0002,INT_0188,0.2485499972542004
STU_0002,INT_0189,0.32603441510521564
STU_0002,INT_0190,0.35749385487514085
STU_0002,INT_0191,0.40227402649584765
STU_0002,INT_0192,0.2502032137062381
STU_0002,INT_0193,0.24276922375253007
STU_0002,INT_0194,0.2599851056991445
STU_0002,INT_0195,0.2800443359578056
STU_0002,INT_0196,0.5172859799049678
STU_0002,INT_0197,0.2369726793149608
STU_0002,INT_0198,0.26718632731200076
STU_0002,INT_0199,0.26542165042838906
STU_0002,INT_0200,0.29293985535946526
STU_0003,INT_0001,0.2103621718131028
STU_0003,INT_0002,0.2798377374889783
STU_0003,INT_0003,0.27294307238767773
STU_0003,INT_0004,0.26340120108577486
STU_0003,INT_0005,0.25982027659889434
STU_0003,INT_0006,0.22304235251330995
STU_0003,INT_0007,0.7990249857634195
STU_0003,INT_0008,0.29103435273905226
STU_0003,INT_0009,0.21764330003156088
STU_0003,INT_0010,0.2680627798275964
STU_0003,INT_0011,0.2021027601469959
STU_0003,INT_0012,0.2645992368808713
STU_0003,INT_0013,0.42225644071514723
STU_0003,INT_0014,0.23111407210271395
STU_0003,INT_0015,0.1709014487564778
STU_0003,INT_0016,0.2525539695778066
STU_0003,INT_0017,0.32924618282145873
STU_0003,INT_0018,0.18646688234314088
STU_0003,INT_0019,0.18664348094619793
STU_0003,INT_0020,0.2196183340649134
STU_0003,INT_0021,0.20071886975543307
STU_0003,INT_0022,0.30532097131152264
STU_0003,INT_0023,0.17151432558159563
STU_0003,INT_0024,0.21311661932255277
STU_0003,INT_0025,0.3038973027045894
STU_0003,INT_0026,0.23073656686659438
STU_0003,INT_0027,0.35482027232507096
STU_0003,INT_0028,0.282051476429748
STU_0003,INT_0029,0.33121714880811404
STU_0003,INT_0030,0.2369009661415682
STU_0003,INT_0031,0.2646494638689072
STU_0003,INT_0032,0.24494085893761575
STU_0003,INT_0033,0.24070145039002808
STU_0003,INT_0034,0.4062693759850635
STU_0003,INT_0035,0.21643652004659544
STU_0003,INT_0036,0.2924179898670075
STU_0003,INT_0037,0.17337822965445854
STU_0003,INT_0038,0.21268358604046453
STU_0003,INT_0039,0.32461762682628914
STU_0003,INT_0040,0.18586633101359346
STU_0003,INT_0041,0.256306395737641
STU_0003,INT_0042,0.26346488698997933
STU_0003,INT_0043,0.26795063708061473
STU_0003,INT_0044,0.2643551544088066
STU_0003,INT_0045,0.4077389275155756
STU_0003,INT_0046,0.14104772664043166
STU_0003,INT_0047,0.3185148339238667
STU_0003,INT_0048,0.3842341969101756
STU_0003,INT_0049,0.35130775407478987
STU_0003,INT_0050,0.6341524455281689
STU_0003,INT_0051,0.2713228702319274
STU_0003,INT_0052,0.27566741846209813
STU_0003,INT_0053,0.315652147880114
STU_0003,INT_0054,0.21917301749785603
STU_0003,INT_0055,0.17692135586698443
STU_0003,INT_0056,0.2678539129923851
STU_0003,INT_0057,0.2943191236901892
STU_0003,INT_0058,0.2821674883100906
STU_0003,INT_0059,0.09576876289718542
STU_0003,INT_0060,0.31936266550829523
STU_0003,INT_0061,0.25851493024318245
STU_0003,INT_0062,0.2665063451529841
STU_0003,INT_0063,0.27723349904230477
STU_0003,INT_0064,0.3130144918280487
STU_0003,INT_0065,0.44575925073818956
STU_0003,INT_0066,0.24467577899981222
STU_0003,INT_0067,0.26344918761424035
STU_0003,INT_0068,0.2678539129923851
STU_0003,INT_0069,0.38863763849245514
STU_0003,INT_0070,0.3086617530923803
STU_0003,INT_0071,0.2849213963152931
STU_0003,INT_0072,0.2537169705738502
STU_0003,INT_0073,0.16579511624187537
STU_0003,INT_0074,0.2885088251920129
STU_0003,INT_0075,0.41271485037755906
STU_0003,INT_0076,0.3225325972423561
STU_0003,INT_0077,0.257608789329886
STU_0003,INT_0078,0.22651683901184816
STU_0003,INT_0079,0.4610990053451707
STU_0003,INT_0080,0.3130227176189709
STU_0003,INT_0081,0.18023689307012097
STU_0003,INT_0082,0.3810654365202999
STU_0003,INT_0083,0.24246246876046165
STU_0003,INT_0084,0.1396939271312481
STU_0003,INT_0085,0.42805134421559216
STU_0003,INT_0086,0.4547480826995165
STU_0003,INT_0087,0.18363381758882832
STU_0003,INT_0088,0.2678539129923851
STU_0003,INT_0089,0.4455207397357219
STU_0003,INT_0090,0.24712759496530523
STU_0003,INT_0091,0.2655672288562983
STU_0003,INT_0092,0.2624225901761959
STU_0003,INT_0093,0.3799088132822917
STU_0003,INT_0094,0.1680612240289251
STU_0003,INT_0095,0.22117094550607155
STU_0003,INT_0096,0.2586523336647991
STU_0003,INT_0097,0.2934468231478379
STU_0003,INT_0098,0.24514795470008927
STU_0003,INT_0099,0.23811467921779197
STU_0003,INT_0100,0.2951682875467203
STU_0003,INT_0101,0.1477154398486058
STU_0003,INT_0102,0.2360091141763418
STU_0003,INT_0103,0.31024306246607586
STU_0003,INT_0104,0.4427702230885151
STU_0003,INT_0105,0.7509983545885519
STU_0003,INT_0106,0.284555802383219
STU_0003,INT_0107,0.1930963105359645
STU_0003,INT_0108,0.21396240896914495
STU_0003,INT_0109,0.22487288910587017
STU_0003,INT_0110,0.3206227047194112
STU_0003,INT_0111,0.26101266672607104
STU_0003,INT_0112,0.2869867623544415
STU_0003,INT_0113,0.20470581933499649
STU_0003,INT_0114,0.3091219093239462
STU_0003,INT_0115,0.2465364777051413
STU_0003,INT_0116,0.28476946717051493
STU_0003,INT_0117,0.22551737375685033
STU_0003,INT_0118,0.21276526883024421
STU_0003,INT_0119,0.17994785070160985
STU_0003,INT_0120,0.07811027443602311
STU_0003,INT_0121,0.26829242590303565
STU_0003,INT_0122,0.25330210499836414
STU_0003,INT_0123,0.27898565318647195
STU_0003,INT_0124,0.3011058655176153
STU_0003,INT_0125,0.23158045439796687
STU_0003,INT_0126,0.2609981060472554
STU_0003,INT_0127,0.3456834711009973
STU_0003,INT_0128,0.29287377466317943
STU_0003,INT_0129,0.2729737301452412
STU_0003,INT_0130,0.19914521632954257
STU_0003,INT_0131,0.32614366141762363
STU_0003,INT_0132,0.2728138835447923
STU_0003,INT_0133,0.3145047529348081
STU_0003,INT_0134,0.2705776496512497
STU_0003,INT_0135,0.2697368225533543
STU_0003,INT_0136,0.2665958004643778
STU_0003,INT_0137,0.13230576338062344
STU_0003,INT_0138,0.41749463112809815
STU_0003,INT_0139,0.3261405853200562
STU_0003,INT_0140,0.2236133353166688
STU_0003,INT_0141,0.27497409218820645
STU_0003,INT_0142,0.22061111157777277
STU_0003,INT_0143,0.22540199371644548
STU_0003,INT_0144,0.3430881628346546
STU_0003,INT_0145,0.3457958409978992
STU_0003,INT_0146,0.3354714392308114
STU_0003,INT_0147,0.2790368256260223
STU_0003,INT_0148,0.23228208165041425
STU_0003,INT_0149,0.3315699925004425
STU_0003,INT_0150,0.24374177711105666
STU_0003,INT_0151,0.2833249663127744
STU_0003,INT_0152,0.21133375960412537
STU_0003,INT_0153,0.22928287069318376
STU_0003,INT_0154,0.39513539071462167
STU_0003,INT_0155,0.41300476333972136
STU_0003,INT_0156,0.2994354020777156
STU_0003,INT_0157,0.40461122748808387
STU_0003,INT_0158,0.3147511625960381
STU_0003,INT_0159,0.21806795450929733
STU_0003,INT_0160,0.29409950984627703
STU_0003,INT_0161,0.4073503894835495
STU_0003,INT_0162,0.19718590046883738
STU_0003,INT_0163,0.46332257539879207
STU_0003,INT_0164,0.26550469665356674
STU_0003,INT_0165,0.3434082036134723
STU_0003,INT_0166,0.32032484561156005
STU_0003,INT_0167,0.22867662620879028
STU_0003,INT_0168,0.29359930894492026
STU_0003,INT_0169,0.35810137095389755
STU_0003,INT_0170,0.2811862567157594
STU_0003,INT_0171,0.26928686034688
STU_0003,INT_0172,0.38026654812804217
STU_0003,INT_0173,0.19887989104261916
STU_0003,INT_0174,0.4087226772360887
STU_0003,INT_0175,0.2747371621046645
STU_0003,INT_0176,0.18632247987620137
STU_0003,INT_0177,0.24520568824997424
STU_0003,INT_0178,0.2678539129923851
STU_0003,INT_0179,0.39492099251812873
STU_0003,INT_0180,0.1588969437034256
STU_0003,INT_0181,0.3238400020244204
STU_0003,INT_0182,0.3483291049567023
STU_0003,INT_0183,0.3327544008667356
STU_0003,INT_0184,0.2370076165019982
STU_0003,INT_0185,0.20925705078496734
STU_0003,INT_0186,0.2764539562962409
STU_0003,INT_0187,0.30586488392865546
STU_0003,INT_0188,0.3047427335610708
STU_0003,INT_0189,0.31648220352508327
STU_0003,INT_0190,0.3515989439076405
STU_0003,INT_0191,0.24173276354368298
STU_0003,INT_0192,0.27302010541591143
STU_0003,INT_0193,0.33076601245440673
STU_0003,INT_0194,0.26536701226763537
STU_0003,INT_0195,0.2919580420502854
STU_0003,INT_0196,0.3382327143050166
STU_0003,INT_0197,0.28388259077991307
STU_0003,INT_0198,0.1978869605163302
STU_0003,INT_0199,0.36038701169668425
STU_0003,INT_0200,0.32084043755340436
STU_0004,INT_0001,0.34203684449416105
STU_0004,INT_0002,0.21608983382572705
STU_0004,INT_0003,0.26719067644667654
STU_0004,INT_0004,0.28190128847227214
STU_0004,INT_0005,0.25947303504480296
STU_0004,INT_0006,0.2698202176755331
STU_0004,INT_0007,0.2691966381546015
STU_0004,INT_0008,0.30390158971878073
STU_0004,INT_0009,0.34393526100988614
STU_0004,INT_0010,0.23621697236780073
STU_0004,INT_0011,0.3757720477261761
STU_0004,INT_0012,0.25248397384825316
STU_0004,INT_0013,0.9626905560659991
STU_0004,INT_0014,0.21963439519869607
STU_0004,INT_0015,0.9131921678567032
STU_0004,INT_0016,0.29523427063099067
STU_0004,INT_0017,0.2816562770372092
STU_0004,INT_0018,0.26567181749267255
STU_0004,INT_0019,0.2848420140032826
STU_0004,INT_0020,0.17837919395564453
STU_0004,INT_0021,0.3326785009293297
STU_0004,INT_0022,0.3285955749951321
STU_0004,INT_0023,0.26465611137906636
STU_0004,INT_0024,0.8564702372417297
STU_0004,INT_0025,0.2880071271333924
STU_0004,INT_0026,0.33519805699537086
STU_0004,INT_0027,0.24011583897516714
STU_0004,INT_0028,0.900928341974758
STU_0004,INT_0029,0.3786552006352189
STU_0004,INT_0030,0.3627502249719521
STU_0004,INT_0031,0.8333609883122644
STU_0004,INT_0032,0.1968529115880806
STU_0004,INT_0033,0.2673923655010503
STU_0004,INT_0034,0.41370244126278755
STU_0004,INT_0035,0.19132213564874806
STU_0004,INT_0036,0.21386058644623504
STU_0004,INT_0037,0.2892218796456724
STU_0004,INT_0038,0.21019049074509352
STU_0004,INT_0039,0.2956483750965726
STU_0004,INT_0040,0.29980205918930913
STU_0004,INT_0041,0.29768157006214796
STU_0004,INT_0042,0.2855359153966165
STU_0004,INT_0043,0.26576376570281857
STU_0004,INT_0044,0.28980812553863367
STU_0004,INT_0045,0.270175518651419
STU_0004,INT_0046,0.22931950685692223
STU_0004,INT_0047,0.26586422825291883
STU_0004,INT_0048,0.4836945723624991
STU_0004,INT_0049,0.45474451590370935
STU_0004,INT_0050,0.2901921668225434
STU_0004,INT_0051,0.2674482670119091
STU_0004,INT_0052,0.21170777191298995
STU_0004,INT_0053,0.22172266972260166
STU_0004,INT_0054,0.27417266720262873
STU_0004,INT_0055,0.30537663918010804
STU_0004,INT_0056,0.2678539129923851
STU_0004,INT_0057,0.2927500896869751
STU_0004,INT_0058,0.2618090844790733
STU_0004,INT_0059,0.3883526114073897
STU_0004,INT_0060,0.3785095001922904
STU_0004,INT_0061,0.2813447192701652
STU_0004,INT_0062,0.23226815215199564
STU_0004,INT_0063,0.2215296723009518
STU_0004,INT_0064,0.2422417284211281
STU_0004,INT_0065,0.26815752218168415
STU_0004,INT_0066,0.2662681388582944
